-9.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.990000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.980000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.970000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.960000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.940000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.930000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.920000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.910000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.900000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.890000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.880000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.870000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.860000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.830000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.820000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.810000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.790000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.780000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.760000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.730000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.720000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.710000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.700000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.690000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.680000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.670000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.660000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.650000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.640000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.630000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.620000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.610000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.600000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.590000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.580000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.570000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.560000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.540000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.530000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.520000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.500000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.490000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.480000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.470000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.460000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.450000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.440000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.430000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.420000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.410000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.390000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.380000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.370000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.360000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.350000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.340000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.330000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.320000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.310000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.300000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.290000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.280000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.270000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00
-8.260000000000000000e+02 -0.000000000000000000e+00 0.000000000000000000e+00
-8.250000000000000000e+02 3.189192752719820379e-34 -9.655820038341091401e-36
-8.240000000000000000e+02 8.558632239761849008e-32 -3.779712864793728577e-33
-8.230000000000000000e+02 -1.213974119988939330e-30 5.672540770814494890e-32
-8.220000000000000000e+02 -1.653407642028586961e-28 9.559283169829576849e-30
-8.210000000000000000e+02 -3.562679019644762997e-27 2.115018417260891314e-28
-8.200000000000000000e+02 -4.050239192379160197e-26 2.256038694284553462e-27
-8.190000000000000000e+02 -3.098724974878331031e-25 1.456992453341289662e-26
-8.180000000000000000e+02 -1.786580688842801732e-24 5.979414512413813495e-26
-8.170000000000000000e+02 -8.286694145226942576e-24 1.263038162583000206e-25
-8.160000000000000000e+02 -3.225044736067432469e-23 -2.395684193864433985e-25
-8.150000000000000000e+02 -1.084142033906870570e-22 -3.715532181829095286e-24
-8.140000000000000000e+02 -3.214504661415765918e-22 -2.088308013179274847e-23
-8.130000000000000000e+02 -8.536930892990993194e-22 -8.459034701601838455e-23
-8.120000000000000000e+02 -2.053433160221676432e-21 -2.793113196053342314e-22
-8.110000000000000000e+02 -4.505920683295001873e-21 -7.874619974971559178e-22
-8.100000000000000000e+02 -9.045224107414917953e-21 -1.931217652524813556e-21
